video_id,format,channels,sample_width,frame_rate,number_of_frames,duration_seconds,VideoFpath,truth,speaker_id
fRdSz_ZVOt0,wav,2,2,16000,503040,31.44,../data/speech/concat_audio_df2/id47667/fRdSz_ZVOt0.wav,True,id47667
MlhrOSZ0xpA,wav,2,2,16000,70400,4.4,../data/speech/concat_audio_df2/id47667/MlhrOSZ0xpA.wav,True,id47667
wahyuuVre88,wav,2,2,16000,218880,13.68,../data/speech/concat_audio_df2/id47667/wahyuuVre88.wav,True,id47667
kgbfWfrKqt0,wav,2,2,16000,313600,19.6,../data/speech/concat_audio_df2/id47667/kgbfWfrKqt0.wav,True,id47667
Pnod6AO_72U,wav,2,2,16000,213760,13.36,../data/speech/concat_audio_df2/id47667/Pnod6AO_72U.wav,True,id47667
yGQ09S4hxX8,wav,2,2,16000,781440,48.84,../data/speech/concat_audio_df2/id47667/yGQ09S4hxX8.wav,True,id47667
jz6Dpvw5B9k,wav,2,2,16000,485760,30.36,../data/speech/concat_audio_df2/id47667/jz6Dpvw5B9k.wav,True,id47667
qzhveurVDk0,wav,2,2,16000,626560,39.16,../data/speech/concat_audio_df2/id47667/qzhveurVDk0.wav,True,id47667
bDXF2748Fu8,wav,2,2,16000,750720,46.92,../data/speech/concat_audio_df2/id47667/bDXF2748Fu8.wav,True,id47667
tZc-4HMF4HY,wav,2,2,16000,142080,8.88,../data/speech/concat_audio_df2/id47667/tZc-4HMF4HY.wav,True,id47667
XetiuvsNRIc,wav,2,2,16000,913920,57.12,../data/speech/concat_audio_df2/id47667/XetiuvsNRIc.wav,True,id47667
6qeATJuplLk,wav,2,2,16000,40320,2.52,../data/speech/concat_audio_df2/id16835/6qeATJuplLk.wav,True,id16835
mH5Aa5VLLp8,wav,2,2,16000,140160,8.76,../data/speech/concat_audio_df2/id16835/mH5Aa5VLLp8.wav,True,id16835
r2xSGhn3qEI,wav,2,2,16000,332800,20.8,../data/speech/concat_audio_df2/id16835/r2xSGhn3qEI.wav,True,id16835
3xiZidiy5gs,wav,2,2,16000,280960,17.56,../data/speech/concat_audio_df2/id16835/3xiZidiy5gs.wav,True,id16835
w12DQC5n33s,wav,2,2,16000,274133,17.1333125,../data/speech/concat_audio_df2/id18789/w12DQC5n33s.wav,True,id18789
ujtiRPjw8k8,wav,2,2,16000,671360,41.96,../data/speech/concat_audio_df2/id53453/ujtiRPjw8k8.wav,True,id53453
2uL3UE982Lk,wav,2,2,16000,20480,1.28,../data/speech/concat_audio_df2/id53453/2uL3UE982Lk.wav,True,id53453
k5yWjEp6Gw0,wav,2,2,16000,635520,39.72,../data/speech/concat_audio_df2/id53453/k5yWjEp6Gw0.wav,True,id53453
JRZRbHi6G20,wav,2,2,16000,917760,57.36,../data/speech/concat_audio_df2/id53453/JRZRbHi6G20.wav,True,id53453
NCws1_ZV8IA,wav,2,2,16000,473600,29.6,../data/speech/concat_audio_df2/id02799/NCws1_ZV8IA.wav,True,id02799
SLX588sK2LU,wav,2,2,16000,490880,30.68,../data/speech/concat_audio_df2/id02799/SLX588sK2LU.wav,True,id02799
HFZCwnSqFlQ,wav,2,2,16000,154880,9.68,../data/speech/concat_audio_df2/id02799/HFZCwnSqFlQ.wav,True,id02799
dKVLpiKjBKU,wav,2,2,16000,131200,8.2,../data/speech/concat_audio_df2/id02799/dKVLpiKjBKU.wav,True,id02799
OQ7SXD56-UE,wav,2,2,16000,189440,11.84,../data/speech/concat_audio_df2/id02799/OQ7SXD56-UE.wav,True,id02799
YQfvIV7mQ_Y,wav,2,2,16000,178560,11.16,../data/speech/concat_audio_df2/id02799/YQfvIV7mQ_Y.wav,True,id02799
Ilyi1VsOikI,wav,2,2,16000,341120,21.32,../data/speech/concat_audio_df2/id02799/Ilyi1VsOikI.wav,True,id02799
OZJRH6pRmZk,wav,2,2,16000,200960,12.56,../data/speech/concat_audio_df2/id02799/OZJRH6pRmZk.wav,True,id02799
oRDrpildGcA,wav,2,2,16000,419840,26.24,../data/speech/concat_audio_df2/id02799/oRDrpildGcA.wav,True,id02799
vdXZrZRugzM,wav,2,2,16000,554880,34.68,../data/speech/concat_audio_df2/id02799/vdXZrZRugzM.wav,True,id02799
V4qBft_qauE,wav,2,2,16000,224000,14.0,../data/speech/concat_audio_df2/id02799/V4qBft_qauE.wav,True,id02799
Vpujwg8-m38,wav,2,2,16000,787200,49.2,../data/speech/concat_audio_df2/id02799/Vpujwg8-m38.wav,True,id02799
hs6FQdQX5a4,wav,2,2,16000,46720,2.92,../data/speech/concat_audio_df2/id02799/hs6FQdQX5a4.wav,True,id02799
CclOoyjf7r4,wav,2,2,16000,193280,12.08,../data/speech/concat_audio_df2/id02799/CclOoyjf7r4.wav,True,id02799
e0cWiXBDCDw,wav,2,2,16000,656640,41.04,../data/speech/concat_audio_df2/id02799/e0cWiXBDCDw.wav,True,id02799
s6rLbOkqM_U,wav,2,2,16000,286720,17.92,../data/speech/concat_audio_df2/id02799/s6rLbOkqM_U.wav,True,id02799
IKLNPFhMblc,wav,2,2,16000,123520,7.72,../data/speech/concat_audio_df2/id02799/IKLNPFhMblc.wav,True,id02799
kQzaCNzgEE8,wav,2,2,16000,64000,4.0,../data/speech/concat_audio_df2/id02799/kQzaCNzgEE8.wav,True,id02799
vVxxjfyGaUk,wav,2,2,16000,190720,11.92,../data/speech/concat_audio_df2/id02799/vVxxjfyGaUk.wav,True,id02799
noRHWH0cXKI,wav,2,2,16000,65280,4.08,../data/speech/concat_audio_df2/id02799/noRHWH0cXKI.wav,True,id02799
akDZVDBjiaQ,wav,2,2,16000,116480,7.28,../data/speech/concat_audio_df2/id02799/akDZVDBjiaQ.wav,True,id02799
w4mJvKDDR0M,wav,2,2,16000,334720,20.92,../data/speech/concat_audio_df2/id02799/w4mJvKDDR0M.wav,True,id02799
bYmoX3oHweM,wav,2,2,16000,474880,29.68,../data/speech/concat_audio_df2/id02799/bYmoX3oHweM.wav,True,id02799
phjjxTavaao,wav,2,2,16000,382720,23.92,../data/speech/concat_audio_df2/id02799/phjjxTavaao.wav,True,id02799
3JeePGAfg3Q,wav,2,2,16000,400640,25.04,../data/speech/concat_audio_df2/id02799/3JeePGAfg3Q.wav,True,id02799
FJU7CMfOnH8,wav,2,2,16000,329600,20.6,../data/speech/concat_audio_df2/id07057/FJU7CMfOnH8.wav,True,id07057
nUBtnNkiD4c,wav,2,2,16000,44160,2.76,../data/speech/concat_audio_df2/id07057/nUBtnNkiD4c.wav,True,id07057
hE4Rvjbo4RQ,wav,2,2,16000,542720,33.92,../data/speech/concat_audio_df2/id07057/hE4Rvjbo4RQ.wav,True,id07057
9RDqRnxHkJA,wav,2,2,16000,499200,31.2,../data/speech/concat_audio_df2/id07057/9RDqRnxHkJA.wav,True,id07057
ionfMsVwTkE,wav,2,2,16000,719360,44.96,../data/speech/concat_audio_df2/id07057/ionfMsVwTkE.wav,True,id07057
PHxAMS3-j8w,wav,2,2,16000,460800,28.8,../data/speech/concat_audio_df2/id07057/PHxAMS3-j8w.wav,True,id07057
1E4ouNiMRLI,wav,2,2,16000,897920,56.12,../data/speech/concat_audio_df2/id07057/1E4ouNiMRLI.wav,True,id07057
iNmivAB2Zq8,wav,2,2,16000,331520,20.72,../data/speech/concat_audio_df2/id07057/iNmivAB2Zq8.wav,True,id07057
8HosouGHreg,wav,2,2,16000,722560,45.16,../data/speech/concat_audio_df2/id07057/8HosouGHreg.wav,True,id07057
SZack3mU4ZA,wav,2,2,16000,267520,16.72,../data/speech/concat_audio_df2/id48159/SZack3mU4ZA.wav,True,id48159
GtWBDJEVWTo,wav,2,2,16000,101120,6.32,../data/speech/concat_audio_df2/id48159/GtWBDJEVWTo.wav,True,id48159
zPL4KMrW3Lw,wav,2,2,16000,331520,20.72,../data/speech/concat_audio_df2/id48159/zPL4KMrW3Lw.wav,True,id48159
NmgIwhloKZs,wav,2,2,16000,222080,13.88,../data/speech/concat_audio_df2/id48159/NmgIwhloKZs.wav,True,id48159
T-4hEa036gg,wav,2,2,16000,373120,23.32,../data/speech/concat_audio_df2/id42259/T-4hEa036gg.wav,True,id42259
PQDpeGXZ6iY,wav,2,2,16000,16640,1.04,../data/speech/concat_audio_df2/id42721/PQDpeGXZ6iY.wav,True,id42721
8gXG5dLou-I,wav,2,2,16000,18560,1.16,../data/speech/concat_audio_df2/id42721/8gXG5dLou-I.wav,True,id42721
ZgW9DxcBKXc,wav,2,2,16000,16000,1.0,../data/speech/concat_audio_df2/id42721/ZgW9DxcBKXc.wav,True,id42721
2AXrgaI5rCw,wav,2,2,16000,235520,14.72,../data/speech/concat_audio_df2/id13854/2AXrgaI5rCw.wav,True,id13854
YnXeo6BRyfw,wav,2,2,16000,226560,14.16,../data/speech/concat_audio_df2/id13854/YnXeo6BRyfw.wav,True,id13854
crwmy2LCHCQ,wav,2,2,16000,796160,49.76,../data/speech/concat_audio_df2/id13854/crwmy2LCHCQ.wav,True,id13854
wUZde7QicXo,wav,2,2,16000,464000,29.0,../data/speech/concat_audio_df2/id35186/wUZde7QicXo.wav,True,id35186
q4uKLF3mmU4,wav,2,2,16000,568320,35.52,../data/speech/concat_audio_df2/id35186/q4uKLF3mmU4.wav,True,id35186
Rw04aaTr2WU,wav,2,2,16000,517120,32.32,../data/speech/concat_audio_df2/id35186/Rw04aaTr2WU.wav,True,id35186
dfztadTFU_s,wav,2,2,16000,777600,48.6,../data/speech/concat_audio_df2/id35186/dfztadTFU_s.wav,True,id35186
Ml-zDjgm-eg,wav,2,2,16000,609280,38.08,../data/speech/concat_audio_df2/id35186/Ml-zDjgm-eg.wav,True,id35186
gfEjCls0XeQ,wav,2,2,16000,733440,45.84,../data/speech/concat_audio_df2/id35186/gfEjCls0XeQ.wav,True,id35186
ZWlv8uQTt3Q,wav,2,2,16000,387200,24.2,../data/speech/concat_audio_df2/id35186/ZWlv8uQTt3Q.wav,True,id35186
SnuJLHvYrMQ,wav,2,2,16000,561920,35.12,../data/speech/concat_audio_df2/id35186/SnuJLHvYrMQ.wav,True,id35186
qlcFbEBBRtM,wav,2,2,16000,131200,8.2,../data/speech/concat_audio_df2/id35186/qlcFbEBBRtM.wav,True,id35186
X7mt9YG0wKY,wav,2,2,16000,542080,33.88,../data/speech/concat_audio_df2/id35186/X7mt9YG0wKY.wav,True,id35186
0lim-ws1Y2k,wav,2,2,16000,494080,30.88,../data/speech/concat_audio_df2/id35186/0lim-ws1Y2k.wav,True,id35186
yPTyfXEm95Y,wav,2,2,16000,457600,28.6,../data/speech/concat_audio_df2/id35186/yPTyfXEm95Y.wav,True,id35186
aRWCd-uwRNE,wav,2,2,16000,763520,47.72,../data/speech/concat_audio_df2/id35186/aRWCd-uwRNE.wav,True,id35186
VfQKsj_F2kQ,wav,2,2,16000,631040,39.44,../data/speech/concat_audio_df2/id35186/VfQKsj_F2kQ.wav,True,id35186
7b355o6QQLg,wav,2,2,16000,562560,35.16,../data/speech/concat_audio_df2/id35186/7b355o6QQLg.wav,True,id35186
cKQFJ7120XY,wav,2,2,16000,516480,32.28,../data/speech/concat_audio_df2/id35186/cKQFJ7120XY.wav,True,id35186
Fz523KLe-Mw,wav,2,2,16000,371840,23.24,../data/speech/concat_audio_df2/id35186/Fz523KLe-Mw.wav,True,id35186
_aV63rODV_Y,wav,2,2,16000,710400,44.4,../data/speech/concat_audio_df2/id35186/_aV63rODV_Y.wav,True,id35186
a3tsoNh5Hu4,wav,2,2,16000,538240,33.64,../data/speech/concat_audio_df2/id35186/a3tsoNh5Hu4.wav,True,id35186
k_6WRSWoOGY,wav,2,2,16000,160000,10.0,../data/speech/concat_audio_df2/id35186/k_6WRSWoOGY.wav,True,id35186
rrt0A8n3VAM,wav,2,2,16000,760320,47.52,../data/speech/concat_audio_df2/id35186/rrt0A8n3VAM.wav,True,id35186
6FDH-CdjBb8,wav,2,2,16000,593920,37.12,../data/speech/concat_audio_df2/id35186/6FDH-CdjBb8.wav,True,id35186
c8dVp-wPpAw,wav,2,2,16000,127360,7.96,../data/speech/concat_audio_df2/id35186/c8dVp-wPpAw.wav,True,id35186
L3aThEXW3No,wav,2,2,16000,515200,32.2,../data/speech/concat_audio_df2/id35186/L3aThEXW3No.wav,True,id35186
-yPKxDyppkY,wav,2,2,16000,516480,32.28,../data/speech/concat_audio_df2/id35186/-yPKxDyppkY.wav,True,id35186
yuAeopgWpkE,wav,2,2,16000,560000,35.0,../data/speech/concat_audio_df2/id35186/yuAeopgWpkE.wav,True,id35186
VgGZZeQgMkg,wav,2,2,16000,380160,23.76,../data/speech/concat_audio_df2/id35186/VgGZZeQgMkg.wav,True,id35186
pPHtVgS4NiA,wav,2,2,16000,531200,33.2,../data/speech/concat_audio_df2/id35186/pPHtVgS4NiA.wav,True,id35186
_OVzL0cDT3A,wav,2,2,16000,723840,45.24,../data/speech/concat_audio_df2/id35186/_OVzL0cDT3A.wav,True,id35186
nH_aRMe08c8,wav,2,2,16000,514560,32.16,../data/speech/concat_audio_df2/id35186/nH_aRMe08c8.wav,True,id35186
uyjvswgJbhM,wav,2,2,16000,657920,41.12,../data/speech/concat_audio_df2/id35186/uyjvswgJbhM.wav,True,id35186
Cc_cVw52HBk,wav,2,2,16000,397440,24.84,../data/speech/concat_audio_df2/id35186/Cc_cVw52HBk.wav,True,id35186
tE_YVwT9reU,wav,2,2,16000,746880,46.68,../data/speech/concat_audio_df2/id35186/tE_YVwT9reU.wav,True,id35186
jwmhhxZBuDc,wav,2,2,16000,557440,34.84,../data/speech/concat_audio_df2/id35186/jwmhhxZBuDc.wav,True,id35186
S_SfThNMAwY,wav,2,2,16000,507520,31.72,../data/speech/concat_audio_df2/id35186/S_SfThNMAwY.wav,True,id35186
UKI6phxAaF0,wav,2,2,16000,536960,33.56,../data/speech/concat_audio_df2/id35186/UKI6phxAaF0.wav,True,id35186
94pZU-T6qHg,wav,2,2,16000,284800,17.8,../data/speech/concat_audio_df2/id42225/94pZU-T6qHg.wav,True,id42225
mbwJJlkQk6Y,wav,2,2,16000,197120,12.32,../data/speech/concat_audio_df2/id42225/mbwJJlkQk6Y.wav,True,id42225
sVCFyQ0BXVo,wav,2,2,16000,173440,10.84,../data/speech/concat_audio_df2/id46419/sVCFyQ0BXVo.wav,True,id46419
-HNhtIlGmVU,wav,2,2,16000,172160,10.76,../data/speech/concat_audio_df2/id46419/-HNhtIlGmVU.wav,True,id46419
kC14jmSScyo,wav,2,2,16000,376960,23.56,../data/speech/concat_audio_df2/id46419/kC14jmSScyo.wav,True,id46419
Xt1luCGwTQc,wav,2,2,16000,240640,15.04,../data/speech/concat_audio_df2/id46419/Xt1luCGwTQc.wav,True,id46419
L-9Wtgi6irE,wav,2,2,16000,107520,6.72,../data/speech/concat_audio_df2/id46419/L-9Wtgi6irE.wav,True,id46419
B9CFr5BXEPI,wav,2,2,16000,24320,1.52,../data/speech/concat_audio_df2/id46419/B9CFr5BXEPI.wav,True,id46419
B7bnXsHdeUc,wav,2,2,16000,145920,9.12,../data/speech/concat_audio_df2/id46419/B7bnXsHdeUc.wav,True,id46419
-cJ3phq-9wo,wav,2,2,16000,897280,56.08,../data/speech/concat_audio_df2/id09427/-cJ3phq-9wo.wav,True,id09427
-KdqgQf6JOg,wav,2,2,16000,851200,53.2,../data/speech/concat_audio_df2/id09427/-KdqgQf6JOg.wav,True,id09427
CHPOUsCknPA,wav,2,2,16000,649600,40.6,../data/speech/concat_audio_df2/id09427/CHPOUsCknPA.wav,True,id09427
7AsYjqQ-UI0,wav,2,2,16000,428800,26.8,../data/speech/concat_audio_df2/id09427/7AsYjqQ-UI0.wav,True,id09427
7ihNe4nJHLM,wav,2,2,16000,835200,52.2,../data/speech/concat_audio_df2/id09427/7ihNe4nJHLM.wav,True,id09427
AKxtfSx6DTo,wav,2,2,16000,935040,58.44,../data/speech/concat_audio_df2/id09427/AKxtfSx6DTo.wav,True,id09427
PrT6HbvCADA,wav,2,2,16000,601600,37.6,../data/speech/concat_audio_df2/id09427/PrT6HbvCADA.wav,True,id09427
qNf614nCqYg,wav,2,2,16000,312960,19.56,../data/speech/concat_audio_df2/id09427/qNf614nCqYg.wav,True,id09427
09eDuGiQ21Q,wav,2,2,16000,624000,39.0,../data/speech/concat_audio_df2/id09427/09eDuGiQ21Q.wav,True,id09427
R3gYzIO9HIc,wav,2,2,16000,768640,48.04,../data/speech/concat_audio_df2/id09427/R3gYzIO9HIc.wav,True,id09427
8OQ5ZXfk2SE,wav,2,2,16000,100480,6.28,../data/speech/concat_audio_df2/id09427/8OQ5ZXfk2SE.wav,True,id09427
rUmflONC-js,wav,2,2,16000,152960,9.56,../data/speech/concat_audio_df2/id09427/rUmflONC-js.wav,True,id09427
lkENwdO-w7M,wav,2,2,16000,876800,54.8,../data/speech/concat_audio_df2/id09427/lkENwdO-w7M.wav,True,id09427
2vSMcthwPoU,wav,2,2,16000,228480,14.28,../data/speech/concat_audio_df2/id09427/2vSMcthwPoU.wav,True,id09427
qB38fvo90j4,wav,2,2,16000,832640,52.04,../data/speech/concat_audio_df2/id09427/qB38fvo90j4.wav,True,id09427
hqN6xa80-KY,wav,2,2,16000,200320,12.52,../data/speech/concat_audio_df2/id09427/hqN6xa80-KY.wav,True,id09427
CcTwnbOJbko,wav,2,2,16000,429440,26.84,../data/speech/concat_audio_df2/id09427/CcTwnbOJbko.wav,True,id09427
d3Tu7uJTVp4,wav,2,2,16000,753920,47.12,../data/speech/concat_audio_df2/id09427/d3Tu7uJTVp4.wav,True,id09427
_v_EoZYx7X8,wav,2,2,16000,207360,12.96,../data/speech/concat_audio_df2/id09427/_v_EoZYx7X8.wav,True,id09427
KAk5gH75Ahs,wav,2,2,16000,764800,47.8,../data/speech/concat_audio_df2/id09427/KAk5gH75Ahs.wav,True,id09427
nRYsPnqo_pw,wav,2,2,16000,449920,28.12,../data/speech/concat_audio_df2/id09427/nRYsPnqo_pw.wav,True,id09427
9Sb_QPsJacA,wav,2,2,16000,82560,5.16,../data/speech/concat_audio_df2/id09427/9Sb_QPsJacA.wav,True,id09427
7LlUrKRpo7c,wav,2,2,16000,768000,48.0,../data/speech/concat_audio_df2/id09427/7LlUrKRpo7c.wav,True,id09427
2L7BbHvsM3k,wav,2,2,16000,618880,38.68,../data/speech/concat_audio_df2/id58163/2L7BbHvsM3k.wav,True,id58163
B5FTObvX668,wav,2,2,16000,638080,39.88,../data/speech/concat_audio_df2/id58163/B5FTObvX668.wav,True,id58163
P21lr_FGQvs,wav,2,2,16000,257920,16.12,../data/speech/concat_audio_df2/id58163/P21lr_FGQvs.wav,True,id58163
R_89D66BPBQ,wav,2,2,16000,453760,28.36,../data/speech/concat_audio_df2/id58163/R_89D66BPBQ.wav,True,id58163
hqlAnycfEWc,wav,2,2,16000,182400,11.4,../data/speech/concat_audio_df2/id48201/hqlAnycfEWc.wav,True,id48201
KnF7Riinvyo,wav,2,2,16000,621440,38.84,../data/speech/concat_audio_df2/id48201/KnF7Riinvyo.wav,True,id48201
y42iQgLvpdk,wav,2,2,16000,24960,1.56,../data/speech/concat_audio_df2/id48201/y42iQgLvpdk.wav,True,id48201
hss4Gwe-nRk,wav,2,2,16000,763520,47.72,../data/speech/concat_audio_df2/id48201/hss4Gwe-nRk.wav,True,id48201
__eTFVAIisM,wav,2,2,16000,72960,4.56,../data/speech/concat_audio_df2/id48201/__eTFVAIisM.wav,True,id48201
wm67gPEdyOI,wav,2,2,16000,482560,30.16,../data/speech/concat_audio_df2/id48201/wm67gPEdyOI.wav,True,id48201
a6xlk9Y5LEo,wav,2,2,16000,64000,4.0,../data/speech/concat_audio_df2/id48201/a6xlk9Y5LEo.wav,True,id48201
yOXYhw-tu2I,wav,2,2,16000,148480,9.28,../data/speech/concat_audio_df2/id48201/yOXYhw-tu2I.wav,True,id48201
Po9w1c959Js,wav,2,2,16000,46720,2.92,../data/speech/concat_audio_df2/id48201/Po9w1c959Js.wav,True,id48201
Cdi-xwH0Am4,wav,2,2,16000,497920,31.12,../data/speech/concat_audio_df2/id48201/Cdi-xwH0Am4.wav,True,id48201
YlKaYpNPqOk,wav,2,2,16000,94080,5.88,../data/speech/concat_audio_df2/id28020/YlKaYpNPqOk.wav,True,id28020
Yg6Pj9cE_kc,wav,2,2,16000,217600,13.6,../data/speech/concat_audio_df2/id28020/Yg6Pj9cE_kc.wav,True,id28020
_yqruSwwBu4,wav,2,2,16000,213760,13.36,../data/speech/concat_audio_df2/id28020/_yqruSwwBu4.wav,True,id28020
BKQfTNB3YxE,wav,2,2,16000,195200,12.2,../data/speech/concat_audio_df2/id28020/BKQfTNB3YxE.wav,True,id28020
EDrb78uKuj0,wav,2,2,16000,165760,10.36,../data/speech/concat_audio_df2/id28020/EDrb78uKuj0.wav,True,id28020
3T_YHI5-ZPE,wav,2,2,16000,112640,7.04,../data/speech/concat_audio_df2/id28020/3T_YHI5-ZPE.wav,True,id28020
jux6DiuDtCo,wav,2,2,16000,186240,11.64,../data/speech/concat_audio_df2/id28020/jux6DiuDtCo.wav,True,id28020
OabDqBxAnis,wav,2,2,16000,127360,7.96,../data/speech/concat_audio_df2/id28020/OabDqBxAnis.wav,True,id28020
mN1Yw8p_pUc,wav,2,2,16000,112640,7.04,../data/speech/concat_audio_df2/id28020/mN1Yw8p_pUc.wav,True,id28020
vAmOzfiQDg4,wav,2,2,16000,849920,53.12,../data/speech/concat_audio_df2/id60730/vAmOzfiQDg4.wav,True,id60730
x6R6nMfGZp4,wav,2,2,16000,730880,45.68,../data/speech/concat_audio_df2/id60730/x6R6nMfGZp4.wav,True,id60730
dSYsKLrk2wk,wav,2,2,16000,50560,3.16,../data/speech/concat_audio_df2/id60730/dSYsKLrk2wk.wav,True,id60730
8Pr5A8zKenY,wav,2,2,16000,517760,32.36,../data/speech/concat_audio_df2/id60730/8Pr5A8zKenY.wav,True,id60730
1w_YW1-tC7M,wav,2,2,16000,487040,30.44,../data/speech/concat_audio_df2/id60730/1w_YW1-tC7M.wav,True,id60730
1s4869T4ZrA,wav,2,2,16000,764160,47.76,../data/speech/concat_audio_df2/id60730/1s4869T4ZrA.wav,True,id60730
GJrdjv0jHgQ,wav,2,2,16000,805120,50.32,../data/speech/concat_audio_df2/id60730/GJrdjv0jHgQ.wav,True,id60730
TVZLNMQ0SbQ,wav,2,2,16000,757120,47.32,../data/speech/concat_audio_df2/id60730/TVZLNMQ0SbQ.wav,True,id60730
VApRJxLA1Rs,wav,2,2,16000,327040,20.44,../data/speech/concat_audio_df2/id60730/VApRJxLA1Rs.wav,True,id60730
vo3i5XO2pLs,wav,2,2,16000,753920,47.12,../data/speech/concat_audio_df2/id60730/vo3i5XO2pLs.wav,True,id60730
7cyD9UkVYGo,wav,2,2,16000,433280,27.08,../data/speech/concat_audio_df2/id60730/7cyD9UkVYGo.wav,True,id60730
CYGlpOJWTow,wav,2,2,16000,497280,31.08,../data/speech/concat_audio_df2/id60730/CYGlpOJWTow.wav,True,id60730
Yu6EN8d2Xkg,wav,2,2,16000,709120,44.32,../data/speech/concat_audio_df2/id60730/Yu6EN8d2Xkg.wav,True,id60730
sFDdX66-01U,wav,2,2,16000,562560,35.16,../data/speech/concat_audio_df2/id60730/sFDdX66-01U.wav,True,id60730
1oIrrFqAFW8,wav,2,2,16000,668800,41.8,../data/speech/concat_audio_df2/id60730/1oIrrFqAFW8.wav,True,id60730
bD2OXckxS2Q,wav,2,2,16000,742400,46.4,../data/speech/concat_audio_df2/id60730/bD2OXckxS2Q.wav,True,id60730
rYwU2XTIidI,wav,2,2,16000,570240,35.64,../data/speech/concat_audio_df2/id60730/rYwU2XTIidI.wav,True,id60730
chAsQFM6fO0,wav,2,2,16000,802560,50.16,../data/speech/concat_audio_df2/id60730/chAsQFM6fO0.wav,True,id60730
7pJvu4whEJg,wav,2,2,16000,33280,2.08,../data/speech/concat_audio_df2/id60730/7pJvu4whEJg.wav,True,id60730
Va9r4xkDwTE,wav,2,2,16000,849280,53.08,../data/speech/concat_audio_df2/id60730/Va9r4xkDwTE.wav,True,id60730
ffBYARM8LWg,wav,2,2,16000,531200,33.2,../data/speech/concat_audio_df2/id60730/ffBYARM8LWg.wav,True,id60730
EgjmfCwhw3o,wav,2,2,16000,439680,27.48,../data/speech/concat_audio_df2/id60730/EgjmfCwhw3o.wav,True,id60730
84546Hsahw0,wav,2,2,16000,583680,36.48,../data/speech/concat_audio_df2/id60730/84546Hsahw0.wav,True,id60730
V8YivLtOfC8,wav,2,2,16000,483200,30.2,../data/speech/concat_audio_df2/id60730/V8YivLtOfC8.wav,True,id60730
1XKAZQx-TA0,wav,2,2,16000,629120,39.32,../data/speech/concat_audio_df2/id60730/1XKAZQx-TA0.wav,True,id60730
iZI_NwdHmTg,wav,2,2,16000,78080,4.88,../data/speech/concat_audio_df2/id60730/iZI_NwdHmTg.wav,True,id60730
bMmi599jKhs,wav,2,2,16000,721920,45.12,../data/speech/concat_audio_df2/id60730/bMmi599jKhs.wav,True,id60730
jUAM8JIzxJw,wav,2,2,16000,717440,44.84,../data/speech/concat_audio_df2/id60730/jUAM8JIzxJw.wav,True,id60730
eQHEGrLPJOY,wav,2,2,16000,781440,48.84,../data/speech/concat_audio_df2/id60730/eQHEGrLPJOY.wav,True,id60730
13he15g6daE,wav,2,2,16000,492160,30.76,../data/speech/concat_audio_df2/id60730/13he15g6daE.wav,True,id60730
smEbHuTu20c,wav,2,2,16000,586880,36.68,../data/speech/concat_audio_df2/id60730/smEbHuTu20c.wav,True,id60730
MCIcNtIaZfI,wav,2,2,16000,763520,47.72,../data/speech/concat_audio_df2/id60730/MCIcNtIaZfI.wav,True,id60730
Boe1HSUa2wQ,wav,2,2,16000,751360,46.96,../data/speech/concat_audio_df2/id60730/Boe1HSUa2wQ.wav,True,id60730
WBoBOYiRM9g,wav,2,2,16000,746240,46.64,../data/speech/concat_audio_df2/id60730/WBoBOYiRM9g.wav,True,id60730
V9ixAk4gM4k,wav,2,2,16000,526720,32.92,../data/speech/concat_audio_df2/id60730/V9ixAk4gM4k.wav,True,id60730
Hma8s9Um3yA,wav,2,2,16000,936320,58.52,../data/speech/concat_audio_df2/id60730/Hma8s9Um3yA.wav,True,id60730
Go81XkxH9wU,wav,2,2,16000,745600,46.6,../data/speech/concat_audio_df2/id60730/Go81XkxH9wU.wav,True,id60730
gf4bJWtcP1Y,wav,2,2,16000,742400,46.4,../data/speech/concat_audio_df2/id60730/gf4bJWtcP1Y.wav,True,id60730
0WMJFsocy1E,wav,2,2,16000,748160,46.76,../data/speech/concat_audio_df2/id60730/0WMJFsocy1E.wav,True,id60730
MSmRtLp97yU,wav,2,2,16000,583680,36.48,../data/speech/concat_audio_df2/id60730/MSmRtLp97yU.wav,True,id60730
Ih0oGjzjMvw,wav,2,2,16000,865280,54.08,../data/speech/concat_audio_df2/id60730/Ih0oGjzjMvw.wav,True,id60730
J03ApTT3i5A,wav,2,2,16000,495360,30.96,../data/speech/concat_audio_df2/id60730/J03ApTT3i5A.wav,True,id60730
DCVcu2QjUm4,wav,2,2,16000,691200,43.2,../data/speech/concat_audio_df2/id60730/DCVcu2QjUm4.wav,True,id60730
MuPoGZDUBuk,wav,2,2,16000,837120,52.32,../data/speech/concat_audio_df2/id60730/MuPoGZDUBuk.wav,True,id60730
6TQIc_3c9B8,wav,2,2,16000,809600,50.6,../data/speech/concat_audio_df2/id60730/6TQIc_3c9B8.wav,True,id60730
hM6Hnq7BfvE,wav,2,2,16000,378240,23.64,../data/speech/concat_audio_df2/id60730/hM6Hnq7BfvE.wav,True,id60730
AcZpizzZzV8,wav,2,2,16000,710400,44.4,../data/speech/concat_audio_df2/id60730/AcZpizzZzV8.wav,True,id60730
Pji2r7Du5yU,wav,2,2,16000,750080,46.88,../data/speech/concat_audio_df2/id60730/Pji2r7Du5yU.wav,True,id60730
